Hash40 Hex,Label,Source,Function Address,Function Name,Function Symbol,Function Demangled,Load Address
0xfcaf6254b,attack_air_b_hi,scan,01195d40,FUN_01195d40,,,01195e38
0xf5495dd2c,attack_air_b_lw,scan,01195d40,FUN_01195d40,,,01195e60
0x1278b290b3,attack_air_b_upper,scan,00f08bc0,FUN_00f08bc0,,,00f090b0
0xc3495ada5,attack_air_f,scan,0032f564,switchD_00337f80::caseD_8,,,0032ea10
0xc3495ada5,attack_air_f,scan,00330490,FUN_00330490,,,0032ed4c
0xc3495ada5,attack_air_f,scan,003a0b54,switchD_003ae420::caseD_0,,,003a0e8c
0xc3495ada5,attack_air_f,scan,00831950,FUN_00831950,,,00831b68
0xc3495ada5,attack_air_f,scan,00e0b390,FUN_00e0b390,,,00e0b598
0xc3495ada5,attack_air_f,scan,00f08bc0,FUN_00f08bc0,,,00f09010
0xc3495ada5,attack_air_f,scan,034121d0,FUN_034121d0,,,034123f0
0xdbc5d7cc7,attack_air_f2,xref,006daf20,FUN_006daf20,,,006db0d8
0xdbc5d7cc7,attack_air_f2,scan,00831950,FUN_00831950,,,00831c74
0xdcb5a4c51,attack_air_f3,scan,00831950,FUN_00831950,,,00831be4
0x1053a2ca80,attack_air_f_arm,scan,00f08bc0,FUN_00f08bc0,,,00f0902c
0x128cfdb4a0,attack_air_f_upper,scan,00f08bc0,FUN_00f08bc0,,,00f0905c
0xdde67d935,attack_air_hi,scan,00831950,FUN_00831950,,,00831bf8
0xdde67d935,attack_air_hi,scan,00e0b390,FUN_00e0b390,,,00e0b5c0
0xdde67d935,attack_air_hi,scan,01195d40,FUN_01195d40,,,01195fc8
0xdde67d935,attack_air_hi,scan,034121d0,FUN_034121d0,,,03412384
0x1315d36fb6,attack_air_hi_upper,scan,00f08bc0,FUN_00f08bc0,,,00f090a8
0xd40042152,attack_air_lw,scan,003a0b54,switchD_003ae420::caseD_0,,,003a0fec
0xd40042152,attack_air_lw,scan,00e0b390,FUN_00e0b390,,,00e0bbac
0xd40042152,attack_air_lw,scan,034121d0,FUN_034121d0,,,03412370
0x1fb10a8c0b,attack_air_lw_enable_jump_frame,scan,00351c54,switchD_0034e028::caseD_0,,,00356e94
0xc3a4e2597,attack_air_n,xref,006daf20,FUN_006daf20,,,006db308
0xc3a4e2597,attack_air_n,scan,00330490,FUN_00330490,,,0032ed60
0xc3a4e2597,attack_air_n,scan,00831950,FUN_00831950,,,00831b7c
0xc3a4e2597,attack_air_n,scan,034121d0,FUN_034121d0,,,03412404
0x149771081d,attack_air_neutral_x,scan,01169700,FUN_01169700,,,011658a4
0x149771081d,attack_air_neutral_x,scan,01169700,FUN_01169700,,,01167108
0x149771081d,attack_air_neutral_x,scan,01169700,FUN_01169700,,,011672f4
0x149771081d,attack_air_neutral_x,scan,01169700,FUN_01169700,,,01167408
0x149771081d,attack_air_neutral_x,scan,01169700,FUN_01169700,,,011675d0
0x14e076388b,attack_air_neutral_y,scan,01169700,FUN_01169700,,,011658e0
0x14e076388b,attack_air_neutral_y,scan,01169700,FUN_01169700,,,01167144
0x14e076388b,attack_air_neutral_y,scan,01169700,FUN_01169700,,,01167330
0x14e076388b,attack_air_neutral_y,scan,01169700,FUN_01169700,,,01167444
0x14e076388b,attack_air_neutral_y,scan,01169700,FUN_01169700,,,0116760c
0xcfeecde39,attack_base2,scan,00fe07a0,app::FighterSpecializer_Simon::final_module_hit_success,_ZN3app24FighterSpecializer_Simon24final_module_hit_successEv,undefined app::FighterSpecializer_Simon::final_module_hit_success(void),00fe07b8
0xd51a54dee,attack_cancel,scan,003a0b54,switchD_003ae420::caseD_0,,,003a1014
0x109a712db9,attack_combo_max,scan,006f3c00,FUN_006f3c00,,,006f4490
0xf3c7bfa27,attack_command1,xref,006daf20,FUN_006daf20,,,006db29c
0xfa572ab9d,attack_command2,xref,006daf20,FUN_006daf20,,,006db790
0xfd2759b0b,attack_command3,xref,006daf20,FUN_006daf20,,,006db7a4
0xb6c751ced,attack_dash,scan,00831950,FUN_00831950,,,00831a7c
0xb6c751ced,attack_dash,scan,034121d0,FUN_034121d0,,,03412444
0x1f3e50f3e6,attack_direction_max_down_angle,scan,003c4a64,switchD_003830ac::caseD_3c4a64,,,003c5c24
0x1f3e50f3e6,attack_direction_max_down_angle,scan,003fb390,FUN_003fb390,,,003fb740
0x1f3e50f3e6,attack_direction_max_down_angle,scan,0126b0f8,FUN_0126b0f8,,,0126b14c
0x2553eae102,attack_direction_max_down_angle_sting,scan,003c4a64,switchD_003830ac::caseD_3c4a64,,,003c5ce0
0xda04c0bf4,attack_ground,scan,00628870,FUN_00628870,,,00628ac0
0xda04c0bf4,attack_ground,scan,00fb98d0,FUN_00fb98d0,,,00fb9acc
0xda04c0bf4,attack_ground,scan,033a9cf0,FUN_033a9cf0,,,033a9dbc
0xacbfc42e6,attack_hi3,scan,00831950,FUN_00831950,,,00831bc4
0xacbfc42e6,attack_hi3,scan,02281d1c,FUN_02281d1c,,,02281d58
0xacbfc42e6,attack_hi3,scan,034121d0,FUN_034121d0,,,03412430
0xa5598d745,attack_hi4,xref,006daf20,FUN_006daf20,,,006db518
0xa5598d745,attack_hi4,scan,00831950,FUN_00831950,,,00831c40
0xa5598d745,attack_hi4,scan,034121d0,FUN_034121d0,,,034123d8
0xf5db36b5c,attack_hi4_hold,scan,0036a590,lua2cpp::create_agent_fighter_ai_action_snake,_ZN7lua2cpp36create_agent_fighter_ai_action_snakeEN3phx6Hash40EPN3app12BattleObjectEPNS2_26BattleObjectModuleAccessorEP9lua_State,"undefined lua2cpp::create_agent_fighter_ai_action_snake(phx::Hash40,app::BattleObject *,app::BattleObjectModuleAccessor *,lua_State *)",0036a594
0xf5db36b5c,attack_hi4_hold,scan,034121d0,FUN_034121d0,,,0341224c
0x1499f8d6b2,attack_hit_slow_rate,scan,00628870,FUN_00628870,,,006288d8
0x1499f8d6b2,attack_hit_slow_rate,scan,00fb98d0,FUN_00fb98d0,,,00fb9a24
0x15452bc6cb,attack_invalid_frames,scan,009a1b00,FUN_009a1b00,,,009a1dec
0x11cf9be4fc,attack_lr_check_b,scan,005d7170,FUN_005d7170,,,005d7858
0x11cf9be4fc,attack_lr_check_b,scan,00606460,FUN_00606460,,,00606728
0x11cf9be4fc,attack_lr_check_b,scan,02896ad0,FUN_02896ad0,,,028971e4
0x11cf9be4fc,attack_lr_check_b,scan,02902350,FUN_02902350,,,029024e4
0x11cf9be4fc,attack_lr_check_b,scan,02908320,FUN_02908320,,,02908f2c
0x11cf9be4fc,attack_lr_check_b,scan,02922c00,FUN_02922c00,,,02923c10
0x11cf9be4fc,attack_lr_check_b,scan,02953740,FUN_02953740,,,02953f70
0x11cf9be4fc,attack_lr_check_b,scan,0297af80,FUN_0297af80,,,0297b664
0x11cf9be4fc,attack_lr_check_b,scan,029944a0,FUN_029944a0,,,02994b84
0x11cf9be4fc,attack_lr_check_b,scan,029bd0e0,FUN_029bd0e0,,,029bd274
0x11cf9be4fc,attack_lr_check_b,scan,029d0d40,FUN_029d0d40,,,029d0ed4
0x11cf9be4fc,attack_lr_check_b,scan,02a273b0,FUN_02a273b0,,,02a27a94
0x11cf9be4fc,attack_lr_check_b,scan,02ad0670,FUN_02ad0670,,,02ad0d54
0x11cf9be4fc,attack_lr_check_b,scan,02ee2f90,FUN_02ee2f90,,,02ee3674
0x11cf9be4fc,attack_lr_check_b,scan,02f6ae60,FUN_02f6ae60,,,02f6c0bc
0x11cf9be4fc,attack_lr_check_b,scan,02fc0ee0,FUN_02fc0ee0,,,02fc216c
0x11cf9be4fc,attack_lr_check_b,scan,0302ed10,FUN_0302ed10,,,0302f0e0
0x11cf9be4fc,attack_lr_check_b,scan,0308e560,FUN_0308e560,,,0308ee90
0x189ef7c5e8,attack_lr_check_backward,scan,005af630,FUN_005af630,,,005b0550
0x189ef7c5e8,attack_lr_check_backward,scan,005beec0,FUN_005beec0,,,005bf47c
0x189ef7c5e8,attack_lr_check_backward,scan,005d7170,FUN_005d7170,,,005d7ce8
0x189ef7c5e8,attack_lr_check_backward,scan,00606460,FUN_00606460,,,0060654c
0x189ef7c5e8,attack_lr_check_backward,scan,02896ad0,FUN_02896ad0,,,02896d20
0x189ef7c5e8,attack_lr_check_backward,scan,02902350,FUN_02902350,,,02902f74
0x189ef7c5e8,attack_lr_check_backward,scan,02922c00,FUN_02922c00,,,0292348c
0x189ef7c5e8,attack_lr_check_backward,scan,02953740,FUN_02953740,,,02954714
0x189ef7c5e8,attack_lr_check_backward,scan,0297af80,FUN_0297af80,,,0297be7c
0x189ef7c5e8,attack_lr_check_backward,scan,029944a0,FUN_029944a0,,,0299539c
0x189ef7c5e8,attack_lr_check_backward,scan,029bd0e0,FUN_029bd0e0,,,029bdd04
0x189ef7c5e8,attack_lr_check_backward,scan,029d0d40,FUN_029d0d40,,,029d1964
0x189ef7c5e8,attack_lr_check_backward,scan,02a273b0,FUN_02a273b0,,,02a282ac
0x189ef7c5e8,attack_lr_check_backward,scan,02ad0670,FUN_02ad0670,,,02ad156c
0x189ef7c5e8,attack_lr_check_backward,scan,02ee2f90,FUN_02ee2f90,,,02ee3e8c
0x189ef7c5e8,attack_lr_check_backward,scan,02f6ae60,FUN_02f6ae60,,,02f6b430
0x189ef7c5e8,attack_lr_check_backward,scan,0302ed10,FUN_0302ed10,,,0302fa90
0x189ef7c5e8,attack_lr_check_backward,scan,0308e560,FUN_0308e560,,,0308f554
0x189ef7c5e8,attack_lr_check_backward,scan,0311a800,FUN_0311a800,,,03112d20
0x11c8f620e5,attack_lr_check_f,scan,005d7170,FUN_005d7170,,,005d7844
0x11c8f620e5,attack_lr_check_f,scan,005e7fd0,FUN_005e7fd0,,,005e8f1c
0x11c8f620e5,attack_lr_check_f,scan,00606460,FUN_00606460,,,006072d8
0x11c8f620e5,attack_lr_check_f,scan,02896ad0,FUN_02896ad0,,,028971d0
0x11c8f620e5,attack_lr_check_f,scan,02902350,FUN_02902350,,,029024d0
0x11c8f620e5,attack_lr_check_f,scan,02908320,FUN_02908320,,,02908f18
0x11c8f620e5,attack_lr_check_f,scan,02922c00,FUN_02922c00,,,02923bfc
0x11c8f620e5,attack_lr_check_f,scan,02953740,FUN_02953740,,,02953f5c
0x11c8f620e5,attack_lr_check_f,scan,0297af80,FUN_0297af80,,,0297b650
0x11c8f620e5,attack_lr_check_f,scan,029944a0,FUN_029944a0,,,02994b70
0x11c8f620e5,attack_lr_check_f,scan,029bd0e0,FUN_029bd0e0,,,029bd260
0x11c8f620e5,attack_lr_check_f,scan,029d0d40,FUN_029d0d40,,,029d0ec0
0x11c8f620e5,attack_lr_check_f,scan,02a273b0,FUN_02a273b0,,,02a27a80
0x11c8f620e5,attack_lr_check_f,scan,02ad0670,FUN_02ad0670,,,02ad0d40
0x11c8f620e5,attack_lr_check_f,scan,02ee2f90,FUN_02ee2f90,,,02ee3660
0x11c8f620e5,attack_lr_check_f,scan,02f6ae60,FUN_02f6ae60,,,02f6c0a8
0x11c8f620e5,attack_lr_check_f,scan,0302ed10,FUN_0302ed10,,,0302f0cc
0x11c8f620e5,attack_lr_check_f,scan,0308e560,FUN_0308e560,,,0308ee7c
0x11c8f620e5,attack_lr_check_f,scan,030b7cc8,FUN_030b7cc8,,,030bb184
0x11c8f620e5,attack_lr_check_f,scan,0311a800,FUN_0311a800,,,03112e0c
0x1798a00332,attack_lr_check_forward,scan,005af630,FUN_005af630,,,005af7ac
0x1798a00332,attack_lr_check_forward,scan,005beec0,FUN_005beec0,,,005bf308
0x1798a00332,attack_lr_check_forward,scan,02896ad0,FUN_02896ad0,,,02897738
0x1798a00332,attack_lr_check_forward,scan,02902350,FUN_02902350,,,02903338
0x1798a00332,attack_lr_check_forward,scan,02908320,FUN_02908320,,,02908694
0x1798a00332,attack_lr_check_forward,scan,02922c00,FUN_02922c00,,,02923694
0x1798a00332,attack_lr_check_forward,scan,02953740,FUN_02953740,,,02953c20
0x1798a00332,attack_lr_check_forward,scan,0297af80,FUN_0297af80,,,0297b2d4
0x1798a00332,attack_lr_check_forward,scan,029944a0,FUN_029944a0,,,029947f4
0x1798a00332,attack_lr_check_forward,scan,029bd0e0,FUN_029bd0e0,,,029be0c8
0x1798a00332,attack_lr_check_forward,scan,029d0d40,FUN_029d0d40,,,029d1d28
0x1798a00332,attack_lr_check_forward,scan,02a273b0,FUN_02a273b0,,,02a27704
0x1798a00332,attack_lr_check_forward,scan,02ad0670,FUN_02ad0670,,,02ad09c4
0x1798a00332,attack_lr_check_forward,scan,02ee2f90,FUN_02ee2f90,,,02ee32e4
0x1798a00332,attack_lr_check_forward,scan,02f6ae60,FUN_02f6ae60,,,02f6ba30
0x1798a00332,attack_lr_check_forward,scan,02fc0ee0,FUN_02fc0ee0,,,02fc203c
0x1798a00332,attack_lr_check_forward,scan,03006040,FUN_03006040,,,03006994
0x1798a00332,attack_lr_check_forward,scan,0302ed10,FUN_0302ed10,,,0303096c
0x1798a00332,attack_lr_check_forward,scan,0308e560,FUN_0308e560,,,0308f1d0
0x1798a00332,attack_lr_check_forward,scan,030b7cc8,FUN_030b7cc8,,,030bae10
0x1798a00332,attack_lr_check_forward,scan,0311a800,FUN_0311a800,,,03112f1c
0x14d45c28b1,attack_lr_check_left,scan,005d7170,FUN_005d7170,,,005d7914
0x14d45c28b1,attack_lr_check_left,scan,005e7fd0,FUN_005e7fd0,,,005e849c
0x14d45c28b1,attack_lr_check_left,scan,02896ad0,FUN_02896ad0,,,028974f4
0x14d45c28b1,attack_lr_check_left,scan,02902350,FUN_02902350,,,029031bc
0x14d45c28b1,attack_lr_check_left,scan,02908320,FUN_02908320,,,029093f0
0x14d45c28b1,attack_lr_check_left,scan,02922c00,FUN_02922c00,,,02923798
0x14d45c28b1,attack_lr_check_left,scan,0297af80,FUN_0297af80,,,0297c0f8
0x14d45c28b1,attack_lr_check_left,scan,029944a0,FUN_029944a0,,,02995618
0x14d45c28b1,attack_lr_check_left,scan,029bd0e0,FUN_029bd0e0,,,029bdf4c
0x14d45c28b1,attack_lr_check_left,scan,029d0d40,FUN_029d0d40,,,029d1bac
0x14d45c28b1,attack_lr_check_left,scan,02a273b0,FUN_02a273b0,,,02a28528
0x14d45c28b1,attack_lr_check_left,scan,02ad0670,FUN_02ad0670,,,02ad17e8
0x14d45c28b1,attack_lr_check_left,scan,02ee2f90,FUN_02ee2f90,,,02ee4108
0x14d45c28b1,attack_lr_check_left,scan,02f6ae60,FUN_02f6ae60,,,02f6afec
0x14d45c28b1,attack_lr_check_left,scan,03006040,FUN_03006040,,,0300666c
0x14d45c28b1,attack_lr_check_left,scan,0302ed10,FUN_0302ed10,,,030303bc
0x14d45c28b1,attack_lr_check_left,scan,0308e560,FUN_0308e560,,,0308ed24
0x14d45c28b1,attack_lr_check_left,scan,0311a800,FUN_0311a800,,,03113000
0x12464ef7c0,attack_lr_check_lr,scan,005af630,FUN_005af630,,,005b0124
0x12464ef7c0,attack_lr_check_lr,scan,005e7fd0,FUN_005e7fd0,,,005e8154
0x12464ef7c0,attack_lr_check_lr,scan,00606460,FUN_00606460,,,00606e10
0x12464ef7c0,attack_lr_check_lr,scan,02896ad0,FUN_02896ad0,,,028971f8
0x12464ef7c0,attack_lr_check_lr,scan,02902350,FUN_02902350,,,02902ea8
0x12464ef7c0,attack_lr_check_lr,scan,02908320,FUN_02908320,,,02908f40
0x12464ef7c0,attack_lr_check_lr,scan,02922c00,FUN_02922c00,,,02923370
0x12464ef7c0,attack_lr_check_lr,scan,02953740,FUN_02953740,,,02954654
0x12464ef7c0,attack_lr_check_lr,scan,0297af80,FUN_0297af80,,,0297bdc0
0x12464ef7c0,attack_lr_check_lr,scan,029944a0,FUN_029944a0,,,029952e0
0x12464ef7c0,attack_lr_check_lr,scan,029bd0e0,FUN_029bd0e0,,,029bdc38
0x12464ef7c0,attack_lr_check_lr,scan,029d0d40,FUN_029d0d40,,,029d1898
0x12464ef7c0,attack_lr_check_lr,scan,02a273b0,FUN_02a273b0,,,02a281f0
0x12464ef7c0,attack_lr_check_lr,scan,02ad0670,FUN_02ad0670,,,02ad14b0
0x12464ef7c0,attack_lr_check_lr,scan,02ee2f90,FUN_02ee2f90,,,02ee3dd0
0x12464ef7c0,attack_lr_check_lr,scan,02f6ae60,FUN_02f6ae60,,,02f6bba4
0x12464ef7c0,attack_lr_check_lr,scan,02fc0ee0,FUN_02fc0ee0,,,02fc13cc
0x12464ef7c0,attack_lr_check_lr,scan,03006040,FUN_03006040,,,03006824
0x12464ef7c0,attack_lr_check_lr,scan,0302ed10,FUN_0302ed10,,,0302f0f4
0x12464ef7c0,attack_lr_check_lr,scan,0308e560,FUN_0308e560,,,0308eea4
0x12464ef7c0,attack_lr_check_lr,scan,0311a800,FUN_0311a800,,,03113470
0x14e734bf1f,attack_lr_check_part,scan,005af630,FUN_005af630,,,005afbd8
0x14e734bf1f,attack_lr_check_part,scan,005beec0,FUN_005beec0,,,005bf670
0x14e734bf1f,attack_lr_check_part,scan,00606460,FUN_00606460,,,00606848
0x14e734bf1f,attack_lr_check_part,scan,02896ad0,FUN_02896ad0,,,0289751c
0x14e734bf1f,attack_lr_check_part,scan,02902350,FUN_02902350,,,02902860
0x14e734bf1f,attack_lr_check_part,scan,02953740,FUN_02953740,,,02954180
0x14e734bf1f,attack_lr_check_part,scan,0297af80,FUN_0297af80,,,0297b8a0
0x14e734bf1f,attack_lr_check_part,scan,029944a0,FUN_029944a0,,,02994dc0
0x14e734bf1f,attack_lr_check_part,scan,029bd0e0,FUN_029bd0e0,,,029bd5f0
0x14e734bf1f,attack_lr_check_part,scan,029d0d40,FUN_029d0d40,,,029d1250
0x14e734bf1f,attack_lr_check_part,scan,02a273b0,FUN_02a273b0,,,02a27cd0
0x14e734bf1f,attack_lr_check_part,scan,02ad0670,FUN_02ad0670,,,02ad0f90
0x14e734bf1f,attack_lr_check_part,scan,02ee2f90,FUN_02ee2f90,,,02ee38b0
0x14e734bf1f,attack_lr_check_part,scan,02f6ae60,FUN_02f6ae60,,,02f6bcec
0x14e734bf1f,attack_lr_check_part,scan,03006040,FUN_03006040,,,03006694
0x14e734bf1f,attack_lr_check_part,scan,0302ed10,FUN_0302ed10,,,0303111c
0x14e734bf1f,attack_lr_check_part,scan,0311a800,FUN_0311a800,,,03112510
0x136a7c7544,attack_lr_check_pos,scan,005beec0,FUN_005beec0,,,005bf4d0
0x136a7c7544,attack_lr_check_pos,scan,005d7170,FUN_005d7170,,,005d7d28
0x136a7c7544,attack_lr_check_pos,scan,02896ad0,FUN_02896ad0,,,02897c8c
0x136a7c7544,attack_lr_check_pos,scan,02902350,FUN_02902350,,,02902ebc
0x136a7c7544,attack_lr_check_pos,scan,02908320,FUN_02908320,,,02908924
0x136a7c7544,attack_lr_check_pos,scan,02922c00,FUN_02922c00,,,02923384
0x136a7c7544,attack_lr_check_pos,scan,02953740,FUN_02953740,,,02954668
0x136a7c7544,attack_lr_check_pos,scan,0297af80,FUN_0297af80,,,0297bdd4
0x136a7c7544,attack_lr_check_pos,scan,029944a0,FUN_029944a0,,,029952f4
0x136a7c7544,attack_lr_check_pos,scan,029bd0e0,FUN_029bd0e0,,,029bdc4c
0x136a7c7544,attack_lr_check_pos,scan,029d0d40,FUN_029d0d40,,,029d18ac
0x136a7c7544,attack_lr_check_pos,scan,02a273b0,FUN_02a273b0,,,02a28204
0x136a7c7544,attack_lr_check_pos,scan,02ad0670,FUN_02ad0670,,,02ad14c4
0x136a7c7544,attack_lr_check_pos,scan,02ee2f90,FUN_02ee2f90,,,02ee3de4
0x136a7c7544,attack_lr_check_pos,scan,02f6ae60,FUN_02f6ae60,,,02f6b740
0x136a7c7544,attack_lr_check_pos,scan,0302ed10,FUN_0302ed10,,,03030dd0
0x136a7c7544,attack_lr_check_pos,scan,0308e560,FUN_0308e560,,,0308f264
0x136a7c7544,attack_lr_check_pos,scan,0311a800,FUN_0311a800,,,03113484
0x154b6b24ab,attack_lr_check_right,scan,005af630,FUN_005af630,,,005b01c4
0x154b6b24ab,attack_lr_check_right,scan,00606460,FUN_00606460,,,00606e98
0x154b6b24ab,attack_lr_check_right,scan,02902350,FUN_02902350,,,02903038
0x154b6b24ab,attack_lr_check_right,scan,02908320,FUN_02908320,,,029092cc
0x154b6b24ab,attack_lr_check_right,scan,02922c00,FUN_02922c00,,,02923234
0x154b6b24ab,attack_lr_check_right,scan,02953740,FUN_02953740,,,029547f0
0x154b6b24ab,attack_lr_check_right,scan,0297af80,FUN_0297af80,,,0297bf58
0x154b6b24ab,attack_lr_check_right,scan,029944a0,FUN_029944a0,,,02995478
0x154b6b24ab,attack_lr_check_right,scan,029bd0e0,FUN_029bd0e0,,,029bddc8
0x154b6b24ab,attack_lr_check_right,scan,029d0d40,FUN_029d0d40,,,029d1a28
0x154b6b24ab,attack_lr_check_right,scan,02a273b0,FUN_02a273b0,,,02a28388
0x154b6b24ab,attack_lr_check_right,scan,02ad0670,FUN_02ad0670,,,02ad1648
0x154b6b24ab,attack_lr_check_right,scan,02ee2f90,FUN_02ee2f90,,,02ee3f68
0x154b6b24ab,attack_lr_check_right,scan,02f6ae60,FUN_02f6ae60,,,02f6bd14
0x154b6b24ab,attack_lr_check_right,scan,03006040,FUN_03006040,,,03006c4c
0x154b6b24ab,attack_lr_check_right,scan,0302ed10,FUN_0302ed10,,,0302fe04
0x154b6b24ab,attack_lr_check_right,scan,0308e560,FUN_0308e560,,,0308e9ac
0x154b6b24ab,attack_lr_check_right,scan,0311a800,FUN_0311a800,,,03112538
0x15f087af49,attack_lr_check_speed,scan,005d7170,FUN_005d7170,,,005d75c0
0x15f087af49,attack_lr_check_speed,scan,005e7fd0,FUN_005e7fd0,,,005e896c
0x15f087af49,attack_lr_check_speed,scan,02902350,FUN_02902350,,,02902cc0
0x15f087af49,attack_lr_check_speed,scan,02908320,FUN_02908320,,,02908d08
0x15f087af49,attack_lr_check_speed,scan,02922c00,FUN_02922c00,,,029239b8
0x15f087af49,attack_lr_check_speed,scan,02953740,FUN_02953740,,,029544d8
0x15f087af49,attack_lr_check_speed,scan,0297af80,FUN_0297af80,,,0297bc48
0x15f087af49,attack_lr_check_speed,scan,029944a0,FUN_029944a0,,,02995168
0x15f087af49,attack_lr_check_speed,scan,029bd0e0,FUN_029bd0e0,,,029bda50
0x15f087af49,attack_lr_check_speed,scan,029d0d40,FUN_029d0d40,,,029d16b0
0x15f087af49,attack_lr_check_speed,scan,02a273b0,FUN_02a273b0,,,02a28078
0x15f087af49,attack_lr_check_speed,scan,02ad0670,FUN_02ad0670,,,02ad1338
0x15f087af49,attack_lr_check_speed,scan,02ee2f90,FUN_02ee2f90,,,02ee3c58
0x15f087af49,attack_lr_check_speed,scan,02f6ae60,FUN_02f6ae60,,,02f6c37c
0x15f087af49,attack_lr_check_speed,scan,03006040,FUN_03006040,,,03006c60
0x15f087af49,attack_lr_check_speed,scan,0302ed10,FUN_0302ed10,,,0302fe18
0x15f087af49,attack_lr_check_speed,scan,0308e560,FUN_0308e560,,,0308e9d4
0x15f087af49,attack_lr_check_speed,scan,0311a800,FUN_0311a800,,,03113228
0xa18b4d5e5,attack_lw3,xref,006daf20,FUN_006daf20,,,006db760
0xa18b4d5e5,attack_lw3,scan,00831950,FUN_00831950,,,008319c4
0xa18b4d5e5,attack_lw3,scan,034121d0,FUN_034121d0,,,034123c4
0xa18b4d5e5,attack_lw3,scan,0348fbb0,FUN_0348fbb0,,,0348fbc0
0x1800b91901,attack_lw3_rebound_count,scan,006ca6b0,FUN_006ca6b0,,,006ca764
0xa86d04046,attack_lw4,scan,0036a590,lua2cpp::create_agent_fighter_ai_action_snake,_ZN7lua2cpp36create_agent_fighter_ai_action_snakeEN3phx6Hash40EPN3app12BattleObjectEPNS2_26BattleObjectModuleAccessorEP9lua_State,"undefined lua2cpp::create_agent_fighter_ai_action_snake(phx::Hash40,app::BattleObject *,app::BattleObjectModuleAccessor *,lua_State *)",0036a5c8
0xa86d04046,attack_lw4,scan,00831950,FUN_00831950,,,00831bb0
0xa86d04046,attack_lw4,scan,034121d0,FUN_034121d0,,,03412350
0xa86d04046,attack_lw4,scan,034934c0,FUN_034934c0,,,034934e0
0xfee188235,attack_lw4_hold,scan,0036a570,lua2cpp::create_agent_fighter_ai_action_wario,_ZN7lua2cpp36create_agent_fighter_ai_action_warioEN3phx6Hash40EPN3app12BattleObjectEPNS2_26BattleObjectModuleAccessorEP9lua_State,"undefined lua2cpp::create_agent_fighter_ai_action_wario(phx::Hash40,app::BattleObject *,app::BattleObjectModuleAccessor *,lua_State *)",0036a580
0xfee188235,attack_lw4_hold,scan,034121d0,FUN_034121d0,,,03412260
0x1f8e9c276a,attack_lw4_smash_hold_attack_up,scan,006f3c00,FUN_006f3c00,,,006f43f4
0x1f8e9c276a,attack_lw4_smash_hold_attack_up,scan,006f8154,FUN_006f8154,,,006f82b0
0x1f8e9c276a,attack_lw4_smash_hold_attack_up,scan,006f8154,FUN_006f8154,,,006f8320
0x1474b9ee9b,attack_max_for_enemy,scan,0125d9f4,FUN_0125d9f4,,,0125e934
0x1294525962,attack_model_easel,scan,02fc0ee0,FUN_02fc0ee0,,,02fc13e0
0xf4b376304,attack_model_tv,scan,02fc0ee0,FUN_02fc0ee0,,,02fc25c4
0xad0949135,attack_mul,scan,012701b0,FUN_012701b0,,,012bfcc8
0xad0949135,attack_mul,scan,01319740,FUN_01319740,,,01319de8
0x8af9debb6,attack_n,scan,025b3650,FUN_025b3650,,,025b7b10
0xb8157ddfc,attack_near,xref,006daf20,FUN_006daf20,,,006db454
0x11bca792f3,attack_near_range,scan,003886fc,FUN_003886fc,,,003889e4
0x11bca792f3,attack_near_range,scan,003886fc,FUN_003886fc,,,00388acc
0x1360b23a02,attack_near_range_e,scan,003886fc,FUN_003886fc,,,003889ec
0x11c0afbb39,attack_pos_offset,scan,01120f10,FUN_01120f10,,,01121248
0x10a306adf5,attack_pos_speed,scan,01120f10,FUN_01120f10,,,01121268
0x107d93f02e,attack_power_mul,scan,00f6dd10,FUN_00f6dd10,,,00f6e034
0x11c8e85b5f,attack_rate_for_2,scan,0358fb10,FUN_0358fb10,,,03508aec
0x12edebec6b,attack_region_bomb,scan,005af630,FUN_005af630,,,005b03e8
0x12edebec6b,attack_region_bomb,scan,005beec0,FUN_005beec0,,,005bf204
0x12edebec6b,attack_region_bomb,scan,005e7fd0,FUN_005e7fd0,,,005e8b58
0x12edebec6b,attack_region_bomb,scan,00606460,FUN_00606460,,,006070bc
0x12127495b3,attack_region_none,scan,005beec0,FUN_005beec0,,,005bf5a8
0x12127495b3,attack_region_none,scan,005d7170,FUN_005d7170,,,005d7df0
0x12127495b3,attack_region_none,scan,005e7fd0,FUN_005e7fd0,,,005e88b8
0x8cc9b876f,attack_s,scan,003a0b54,switchD_003ae420::caseD_0,,,003a0ed0
0x8cc9b876f,attack_s,scan,025b3650,FUN_025b3650,,,025b71f8
0xcba28ee97,attack_s3_hi,scan,034121d0,FUN_034121d0,,,03412418
0xc244b16f0,attack_s3_lw,scan,034121d0,FUN_034121d0,,,03412308
0xb7dd72b57,attack_s3_s,scan,00831950,FUN_00831950,,,00831c94
0xb7dd72b57,attack_s3_s,scan,00853de0,FUN_00853de0,,,00853ec0
0xb7dd72b57,attack_s3_s,scan,034121d0,FUN_034121d0,,,034122f4
0xcefa7ad71,attack_s3_s2,xref,006daf20,FUN_006daf20,,,006db5b4
0xcefa7ad71,attack_s3_s2,scan,00831950,FUN_00831950,,,00831c60
0xc98a09de7,attack_s3_s3,scan,00831950,FUN_00831950,,,00831a20
0xc27ffd62e,attack_s4_hi,scan,00831950,FUN_00831950,,,00831ca8
0xea274b695,attack_s4_hold,scan,034121d0,FUN_034121d0,,,03412398
